document,kind,key,page,pdf,pdf_built,n_matches
Newborough_Methods_Supplement,para,methodologyeachdriverent,256,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,sitespecificchoicesandra,256,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs37bdriverf,256,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,limitationsandknowncavea,257,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,whereitappearsintherepor,257,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,phase16steps424658thefir,257,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,"S.21 Scripts 24b, 31, 31b, 34, 38 --- Supplementary standalone diagnostics",257,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,motivationscript24report,257,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.21.1 Script 24b --- Cluster-stratified residual climatology,257,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,inputstheperwellpermonth,257,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,methodologytheresidualcl,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs24bresidua,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,reportlocationsupportsth,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,motivationthecanonicalcl,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.21.2 Script 31 --- Independent k=5 partition validation,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,methodologyfourtierstier,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs31clusterv,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,reportlocationsupportsth,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,motivationastandalonecom,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.21.3 Script 31b --- Cluster separation versus recoverability,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,methodologyforeachindepe,258,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs31clusterv,259,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,reportlocationcompaniont,259,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,step4558phase16analytica,259,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.21.4 Script 34 --- MSL5 two-window sensitivity demonstration,259,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,motivationadeliberatecau,259,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,inputsthecommittedperwel,259,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,methodologyperwellmsl5fo,259,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,headlineresultthesitemea,259,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs34windowse,259,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,limitationspanelbsownpan,260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,reportlocationmainreport,260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,step4658phase16v13020260,260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.21.5 Script 38 --- Coast-to-inland MAM transect (observational δ₀),260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,motivationscript37couldn,260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,inputsmamspringmeanwater,260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,methodologyalinerunningc,260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,sitespecificchoicesandra,260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs38coastalt,260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,limitationsandknowncavea,260,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,whereitappearsintherepor,261,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,step4758phase16inrunanal,261,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.22 Script 39 --- SSM hindcast against the 1989--96 CCW record,261,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,everyothertestofthestate,261,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Motivation,261,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,asecondquestionisolderth,261,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,the198996dipwellrecordsa,261,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Data provenance and permission,261,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,readviautilspathsdataccw,262,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Inputs,262,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,therawinputexceptionthet,262,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,historicdepthsarecarried,262,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Datum,262,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,readingsatthepipebasecon,262,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Censoring,262,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,codesaremappedtowellsthr,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,The admission gate,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,forcingandspinuptherecur,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Methodology,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,recurrenceutilsmodelutil,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,bucketinghistoricreading,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,canopyeachwells1989canop,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,readingragainstnsethecor,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thecoefficientsarefitted,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Sensitivity to β₁,263,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputs39ccwhindcast3901,264,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Outputs,264,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,themodelreproducesthesha,264,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Headline results,264,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,theepochshiftisthelevelc,264,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,sixoftheninewellswereope,264,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thatcontrastisverylargel,264,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,coefficientstationarityi,265,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Limitations,265,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,mainreport578outofsample,265,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Report location,265,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,step4858phase16inrunanal,265,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.22b Script 40 --- Shoreline retreat from the digitised coastline epochs,265,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,motivationthecoastalretr,265,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,theestimatorandthedefect,265,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,inputsreadviautilspathsf,266,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,methodologyandthegated08,266,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs40shorelin,266,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,sitespecificchoicesandli,266,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,whereitappearsthemeasure,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,step4958phase16inrunanal,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.23 Script 41 --- canopy and forest cover from the dated aerial series,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,everyotherlineofevidence,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Motivation,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,italsoaddressesaquestion,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,theframesarescreencaptur,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Data provenance and permission,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,datageoaerialmanifestcsv,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Inputs,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,themeasureisatextureinde,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Methodology,267,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,theinframenormalisationc,268,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,registrationthesearepers,268,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,framesaregroupedbyconste,268,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,the2026groupsits49pxfrom,268,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thecomparisonbasisisfull,268,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Site-specific choices and rationale,268,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thecontrolexcludeswhatit,268,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,onlyviewpointsthatcanres,269,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,changeisdifferencedonthe,269,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputs41canopycover4101,269,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Outputs,269,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,reportnumbersarecomputed,269,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,theindexmeasurescanopyan,269,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Limitations and known caveats,269,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,itisnotcomparablebetween,269,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,2021isnotmeasurableandth,269,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,nogrowthnumberisemittedb,270,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,absoluteareascarrytheper,270,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,mainreport55intheclearfe,270,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Where it appears in the report,270,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thesecondisthattheclearf,270,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,therestockseriesisreport,270,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,step5358phase17inrunanal,270,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,"S.23b Script 43 --- Ranwell (1959) water-table sites: hand placement over a georeferenced sketch, height-checked and basin-tested",270,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,motivationranwell1959ins,270,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,inputsreadviautilspathst,271,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,methodologyfourroutesino,271,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,sitespecificchoicesandra,271,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs43ranwellc,272,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,limitationsandknowncavea,272,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,whereitappearsthroughscr,272,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,step5458phase17inrunanal,272,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.23c Script 44 --- Ranwell's 1951--53 readings against the SSM hindcast and the modern water-table surface,272,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,motivationeverytestofthe,272,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,inputsranwell1959printed,273,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,methodologythreequestion,273,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,sitespecificchoicesandra,274,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs44ranwellh,274,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,limitationsandknowncavea,274,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,whereitappearsreport1the,275,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,step5858phase19inrunanal,275,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.23d Script 48 --- The Pastas cross-check of the per-well SSM,275,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,motivationthestatespacem,275,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,inputs01wellsallcsvmonth,275,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,methodologypastasisadail,275,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,sitespecificchoicesandra,276,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputsoutputs48pastascr,276,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,limitationsandknowncavea,276,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,whereitappearsreport341t,276,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,referenceandpostpipeline,277,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,S.24 Appendices,277,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thischapterclosesthemeth,277,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,27greyscalefigurespyisap,277,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,A. Greyscale figure post-processing --- Script 27,277,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thescriptofferstwoconver,277,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,twoclassesoffiguredonots,277,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,pythonsrc27greyscalefigu,277,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,withdpioverridingthesour,277,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,script27sfilenameprefix2,278,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thesupplementislongenoug,278,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,B. Canonical sources of truth --- reference table,278,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,theconventionthroughoutt,278,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thisappendixgivesthecomp,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Model formulation,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Partition and cluster constants,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Specific yield,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Forest and forest scenarios,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Intervention machinery,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Scenario engine,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Ecological thresholds,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Coastal and spatial,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,MSL aggregation,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Residuals and diagnostics,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Climate and field data,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Orchestration and rendering,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,C. Notation and abbreviations,286,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thesentinelwetarealineru,307,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,"D. The Sentinel wet-area model, its feed, and the century hindcast film --- Scripts 45, 46, 47",307,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,whatitproducesamonthbymo,307,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,therecurrenceeachreferen,307,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thecalibrationthefreerun,308,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,theareasandtheirlimitsth,308,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,provenanceoftheimageryth,308,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,outputs4701hindcastlevel,308,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,thesentinelwetareainputs,308,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,ontheslackfloormaskinsid,309,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,themethodssupplementclos,309,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Closing remarks,309,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,para,duringthepreparationofth,309,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Newborough_Methods_Supplement,heading,Declaration of generative AI and AI-assisted technologies in the manuscript preparation process,309,docs/report/Newborough_Methods_Supplement.pdf,2026-09-25T23:47Z,1
Supplementary_Material,para,hollingham2026newborough,1,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,supplementaryfiles1inter,1,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,heading,Supplementary Note S1: Interactive Map,1,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,darcyslawandanyspatially,1,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,heading,"Supplementary Note S2: Aquifer Geometry, Hydraulic Parameterisation and the Basis of the Spatial Flow Model",1,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,heading,S2.1 The Borehole Data Problem,1,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,theavailableboreholeevid,1,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,boreholeeastingosgb36nor,1,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,tables21boreholeconstrai,1,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,thetracertestreportedbyb,2,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,thephysicalinterpretatio,2,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,heading,S2.2 The β₁ Proxy for Relative Aquifer Thickness,2,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,theeasternblockc14578c23,2,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,clusterlabelgeologicalco,2,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,tables22clustermechanist,2,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,duringdevelopmentatwodim,3,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,heading,*S2.2.1 Aquifer Thickness Surface (Developed for the PDE Model)*,3,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
Supplementary_Material,para,thepdemodelwassubsequent,3,docs/report/Supplementary_Material.pdf,2026-09-25T18:01Z,1
